customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1254,0,0,0,0,26,0,1,0,0,0,2,0,2,2,0,1,1,50.35,1277.5,0
3792,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1789.9,0
1041,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912.0,0
5221,1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,65.6,2313.8,0
1875,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,1
4738,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1
7000,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,215.25,0
272,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0
1275,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,43.95,0
510,0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,56.15,2898.95,0
6575,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,25.3,116.95,0
2401,0,0,0,0,71,1,0,0,2,2,2,2,2,0,2,0,1,77.35,5550.1,0
5347,1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,19.55,520.55,0
5979,0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,6767.1,0
4771,1,0,0,0,5,1,0,0,0,0,2,0,2,2,0,1,2,70.05,346.4,1
3119,0,0,1,1,52,1,2,1,2,2,2,0,0,2,0,0,0,98.15,4993.4,0
4036,1,1,0,0,31,1,2,1,0,2,0,0,2,0,0,1,2,90.7,2845.15,0
1525,0,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,103.2,7362.9,0
3648,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,90.05,0
2423,0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,70.3,676.15,0
5974,1,0,1,1,6,1,0,1,0,2,0,0,0,2,0,1,1,83.55,477.55,1
2785,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.45,8013.55,0
473,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,67.55,0
6091,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.75,8277.05,0
6297,0,0,0,0,21,1,0,2,1,1,1,1,1,1,2,1,1,20.85,435.25,0
3688,0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,274.7,0
3289,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.2,34.75,0
72,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1
6177,0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,2258.25,0
3492,1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,3410.0,0
1740,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,1
1328,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1
4271,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,0
3620,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,3,29.35,216.45,0
1453,1,0,0,0,43,0,1,0,2,0,2,0,0,0,1,1,1,35.2,1463.7,0
4301,1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,2894.55,0
5912,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,525.0,0
6144,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,7689.8,0
294,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,237.65,0
6713,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,20.65,595.5,0
1823,1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,1
1431,1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,106.85,1
4820,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1821.2,0
3084,0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,3,50.15,1655.35,0
985,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,260.9,0
1050,0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,553.0,0
3738,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,1071.6,0
4158,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,75.25,888.65,0
1301,1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,3270.25,0
4178,0,0,1,1,55,1,2,0,2,2,0,2,2,0,1,1,1,75.0,4213.9,0
6499,0,1,1,0,55,1,0,1,0,0,2,2,2,0,2,0,1,88.8,4805.3,0
2784,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0
412,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,1
1142,1,0,0,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.45,481.1,0
1708,0,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,3,19.55,658.95,1
3410,1,0,1,1,29,1,0,1,2,0,0,0,2,2,0,0,1,94.65,2649.15,1
1766,0,0,1,1,59,1,2,0,2,2,0,2,0,0,1,0,3,65.5,3801.3,0
5636,0,0,0,0,60,1,2,0,2,0,2,2,0,0,1,0,2,64.75,4039.5,0
1377,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,0
4417,1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,497.6,0
617,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1376.5,0
5836,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,916.15,0
726,1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1443.65,0
785,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0
6350,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,18.85,18.85,0
3295,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,3321.35,0
887,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,741.0,0
4760,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,0
388,1,1,1,0,60,1,0,1,0,2,2,0,2,2,1,1,2,97.95,5867.0,0
1068,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0
2432,0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,79.7,5743.3,0
6261,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1004.5,0
6052,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,351.55,0
6517,0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,5916.45,1
5325,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,220.45,0
2284,1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4890.5,0
3008,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0
5541,0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,74.15,1345.75,0
3397,0,1,0,0,22,1,0,1,2,2,0,0,0,0,0,0,2,81.7,1820.9,0
3421,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0
6902,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.3,153.8,0
2788,0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1680.25,0
3856,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1739.6,0
3737,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,86.6,1
2481,0,0,0,0,33,1,2,1,0,0,0,0,0,2,0,1,2,83.35,2757.85,1
6706,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1
5060,1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,4097.05,0
5085,1,1,1,0,43,1,2,1,0,2,2,0,2,2,0,1,2,103.0,4414.3,1
2229,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,890.35,0
5447,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1
3315,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,0
6294,1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75,0
4003,1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,180.25,1
724,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.9,505.45,0
5984,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0
1733,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0
2465,0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.4,358.05,0
5261,1,0,1,0,18,1,0,0,0,0,2,0,0,0,0,1,3,49.55,878.35,1
5084,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,162.3,0
3985,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,2,53.1,2459.8,0
5378,1,1,0,0,34,1,0,1,0,0,0,0,0,0,0,0,1,69.15,2275.1,0
5301,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,321.65,1
2205,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097.0,0
5322,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,1441.1,1
478,1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9,1
623,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,0
3158,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05,1
1385,0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,26.0,1654.85,0
1099,1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,23.95,1506.4,0
1230,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1
1109,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.55,19.55,0
3839,0,0,1,1,32,1,0,0,2,2,2,2,0,2,0,0,0,76.3,2404.15,0
6484,0,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,3,20.45,781.25,0
3505,1,0,0,1,29,1,0,2,1,1,1,1,1,1,1,0,3,19.85,535.05,0
6988,0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,1948.35,0
2372,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,0
5861,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1871.85,0
2831,0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1580.1,0
2971,1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2365.15,1
3539,0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,24.5,270.15,0
4908,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,54.3,54.3,0
169,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,0,69.85,5102.35,0
432,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1
6804,0,0,0,0,45,1,2,1,2,2,2,2,2,2,0,1,2,115.65,5125.5,0
4215,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,1
1081,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1028.75,0
5006,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,2347.85,0
685,1,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,19.45,136.75,0
3754,0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1
4756,0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,5950.2,0
4091,0,0,1,0,72,1,2,1,2,2,2,0,2,0,2,0,0,100.65,7334.05,0
1810,1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,2,79.5,2180.55,1
1788,1,0,1,0,64,1,2,0,0,2,2,2,2,0,2,1,0,76.1,4818.8,0
2510,1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,1064.95,0
6918,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,0
606,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1
6102,0,0,1,0,2,1,0,1,0,2,2,0,0,0,0,0,0,79.7,165.0,1
6380,1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0
3610,1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45,638.55,0
2957,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,107.1,0
581,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,0
5627,1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,1020.2,0
1058,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0
5229,0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,4481.0,1
3998,0,0,1,0,58,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,0
4016,1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,2032.3,0
905,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,108.4,7767.25,0
2756,0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3444.85,1
918,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0
5170,1,0,0,0,28,1,2,1,0,2,0,0,2,2,1,0,2,100.2,2688.45,0
5779,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0
2671,0,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,75.55,4707.85,0
3368,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,159.2,0
6326,0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,1261.7,0
323,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,4735.35,0
4617,1,0,1,0,15,1,0,2,1,1,1,1,1,1,1,0,3,18.8,294.95,0
712,0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,646.05,0
2006,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0,1
3890,0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2719.2,0
6486,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,2264.05,1
354,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75,1
6221,0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,790.7,0
6488,0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,75.15,496.9,1
5702,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1716.45,1
6008,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,461.7,1
1004,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0
1173,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,82.7,0
3660,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,237.2,0
6699,1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,2212.55,0
6732,0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,31.05,1126.35,0
353,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,442.6,0
1285,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0
7036,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1
6982,1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1826.7,0
1647,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,1
5217,0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0,0
5803,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,1105.4,1
888,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,7379.8,0
6017,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,401.85,0
2055,0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,781.4,0
1580,1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,0
5303,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1252.85,0
431,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,1544.05,1
3925,1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,0,2,85.9,2199.05,0
541,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,6668.05,0
5294,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,3,18.8,255.55,0
1392,0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,86.5,1808.7,1
5783,0,0,0,0,54,1,0,0,2,0,2,2,2,2,2,0,2,80.6,4299.95,0
2167,1,0,1,1,19,1,2,0,0,0,0,0,0,0,0,0,1,50.1,910.45,0
4845,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0
953,1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,1248.9,0
797,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55,0
826,1,0,1,1,23,1,2,0,0,0,0,0,0,0,1,1,1,48.35,1067.15,1
6077,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1
2967,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,0
3262,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,118.3,1
118,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0
4267,1,1,0,0,54,0,1,0,0,2,2,0,2,2,1,1,2,55.45,2966.95,0
1118,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0
6114,0,1,0,0,64,1,2,0,0,2,2,2,0,2,0,0,1,74.65,4869.35,0
2602,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,0
1125,0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,6424.7,0
97,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,0
2148,1,1,1,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.65,228.65,0
5907,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,144.15,0
4462,1,0,1,1,33,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05,1
634,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,3,50.15,160.85,0
6417,0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,740.55,0
6152,0,0,1,1,31,1,2,1,0,2,0,0,0,2,0,1,2,91.15,2995.45,1
5928,1,0,0,0,2,0,1,0,0,0,2,0,2,2,0,1,2,49.25,90.35,1
6002,0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05,0
4774,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,0
1075,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,94.0,773.65,1
1,1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,542.4,0
1799,1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,1284.2,0
2913,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,1
5098,1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,4230.25,0
6828,0,0,1,1,10,1,0,0,0,2,0,2,0,2,0,1,2,65.5,616.9,0
1509,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.5,791.7,0
6371,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,25.05,152.95,0
3169,1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,3157.0,0
4687,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,4145.25,0
2202,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,19.25,48.35,0
5916,0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,0,69.75,3557.7,0
3286,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,19.95,170.9,0
3059,1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,90.8,3023.85,0
4363,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0
39,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0
4156,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0
5203,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,20.5,696.8,0
1053,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,0
6841,1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2,6910.3,0
3662,1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2,143.65,0
5821,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,0
462,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.4,8543.25,0
348,1,0,1,1,28,1,0,1,0,2,2,0,2,2,1,0,0,100.35,2799.0,0
4628,0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3772.5,0
3946,1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,24.8,223.9,0
2166,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,810.3,0
7018,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0
1327,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0
3444,0,0,1,1,22,1,2,2,1,1,1,1,1,1,2,0,1,25.25,555.4,0
2600,0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2976.95,0
5977,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,0,101.35,2317.1,1
4090,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,2,49.4,408.25,0
3445,1,0,1,1,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1
2592,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,1,2,20.4,930.45,1
1552,0,1,1,0,4,1,2,1,2,0,0,0,2,2,0,1,2,99.6,347.65,1
2407,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,55.5,227.35,0
2911,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,108.05,1
248,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1
6106,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0
463,0,0,0,0,53,1,2,1,0,2,2,0,2,2,2,0,2,105.55,5682.25,0
964,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,264.8,0
3165,0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,1165.9,0
1086,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1637.3,0
1402,1,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1
6163,0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9,2078.55,0
6034,1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,3403.4,0
1978,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0
1480,0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1885.15,0
4120,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0
3568,0,0,0,1,43,1,0,1,2,2,0,2,2,2,1,1,1,106.0,4532.3,0
4069,1,0,1,1,70,1,2,1,2,2,0,0,2,0,0,1,1,97.55,6669.05,0
5288,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,1,18.95,326.8,0
1651,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.5,1177.95,0
6161,1,0,0,0,37,0,1,0,0,0,0,0,2,0,2,0,1,35.8,1316.9,0
4925,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1
3171,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,72.65,1194.3,1
475,0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,94.85,5000.2,1
4721,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,43.85,0
2079,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0
6657,1,1,1,0,71,1,0,0,2,2,0,2,2,0,1,1,0,71.0,5012.1,0
6565,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,110.8,6640.7,0
890,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1685.9,0
3722,1,1,0,0,8,0,1,0,0,0,2,0,0,0,0,1,2,29.4,221.9,1
6361,0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2907.55,0
4551,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5,68.5,1
6374,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,161.65,0
1395,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,2080.1,0
1381,0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,64.0,370.25,0
3804,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1,1
4101,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,1
2826,0,0,0,0,25,1,2,1,0,2,2,2,2,2,2,0,2,108.9,2809.05,0
4903,0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,8436.25,0
3442,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,1,19.6,300.4,0
4581,0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,4003.0,0
1769,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0
1654,1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1
2142,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,248.4,0
4095,1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,0
171,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,0
